text,label
c q hkkod ricky rick turner write look pubspace directory number earth image may hunt around subdirectory thing tend file mission ie apollo rather image subject dont need bit get colour amiga iff cloudless earth scan look okay map sphere email ill send louis im hang word live breath feeling skin always room dm,comp.graphics
excerpt contribution space program regular society calculator teflon egg dont stick pan pacemaker keep grandfather alive dont forget tang smile robert shearman jr university maryland college park maryland email madison work chocolate,sci.space
date mon apr gmt banschbach write dont like term quack apply licensed physician david questionable conduct appropriately call unethicalin opinion use laetril treat cancer patient treatment show ineffective dangerouscyanide release nci hmm certainly among thing would refer quack therapy would tend refer practitioner prescribe laetrile whether license quack unethical behavior order unneccessary test increase fee would lable quackish prescribe know ineffective therapy seem one hallmark quack david rind one responsibility licensed physician read medical literature keep change medical practice clamor laetril result nci spending quite bit money clinical trial provedto anyway laetril ineffective cancer physician continue use well effective treatment available may deserve call quack antifungal different class big question seem reasonable use patient gi distress sinus problem could due candida bloom follow use broadspectrum antibiotic gorden rubenfeld email assure physician recognize chance candida bloom occur broadspectrum antibiotic use therefore reinnoculate patient good bacteria restore competetion candida body believe yet standard part medical practice deal critical care patient fungal infectionsystemic real problem try keep good bacteria patient mean physician think aspergillis likely find sinus mucus membrane candida woman know long time suffer candida bloom vagina woman lucky find physician willing treat cause give give advise use otc antifungal cream since candida colonizes primarily anorectal area gi symptom common vaginal problem broadspectrum antibiotic use problem david proof gi discomfort cause candida bloom arguement without proof action warrented medicine probalby never practice way always use conventional wisdom good example kidney stone conventional wisdombecause clinical trail come effective prevention restricitng intake calcium oxalate best way prevent kidney stone form clinical trial focus drug ultrasonic blast breakdown stone form recent new england j medicine article know conventional wisdom wrong increase calcium intake well prevent stone formation restrict calcium intake conventional wisdom animal husbandry animal need reinnoculated good bacteria come antibiotic therapy make sense livestock doesnt make sense human david talk dangerous treatmentunless consider yogurt dangerous standard part medical practice gordon r say incidence gi distress vaginal yeast infection decline marty b,sci.med
anybody doctor include say face evidence yeast connection cannot guarantee safety incompetence rip lip justified far concern doesnt sound like candida albicans little anger normally dont rip people lips except candida overcolonized become fungus man jon charter member infj club youre die know infj mean brave email ill send info jon noring noring jkn international ip freds gourmet chocolate carlton place phone chip worlds best livermore ca vmail read thats action,sci.med
title selfexplanatory isaac asimov point curious fact well since tax evasion illegal one generally would bother consider whether unpatriotic often one think murder unpatriotic perhaps appropriate question would tax avoidance consider unpatriotic answer simple tax avoidance simply define pay minimum tax legally obligate pay deep reason tax nature unamerican one need look birth history u see fact wasnt beef english taxation without representation taxation admittedly dim recollection u history problem american tax unfairunjust taxation scheme tax pretty hard run government without mean support dale cook town church bar serious social problem edward abbey opinion mine ie employer,talk.politics.misc
distribution world newssoftware vaxvms vnews writer kathy sawyer report today washington post joseph shea head space station redesign resign health reason shea hospitalize shortly selection february return yesterday lead formal presentation independent white house panel sheas presentation ramble almost inaudible miss presentation give morning session shea give rambling almost inaudible presentation attend afternoon session meeting small conference room speaker wire mike microphone table panel member use peon like sit foyer outside conference room watch presentation closed circuit tv general sound system fair poor speaker like committee member italian space agency also almost inaudible shea didnt lead formal presentation sense run guide presentation didnt even attend afternoon session vest run show president mit chair advisory panel sheas deputy former astronaut bryan oconnor take effort note oconnor run daytoday operation redesign team since shea get sick immediately panel form,sci.space
look network access recent research treatment precocious puberty know specific would appreciate email plenty general textbook type reference niece whose daughter afflict mother rn rather exhaustive search printed material pls email suggestion thanx dale parish orange texas surface planet lamars token perpetual student proper place develop vox rec dat industrial civilization,sci.med
dont understand assumption something find carcinogenic would legal u think naturally occur substance exclude control substance pretty much unregulated term use food food additive consumption chemist concoct sp ingredient fall fda regulation otherwise really look closely would find reason ban almost everything world suppose legal consume tobacco product probably ban something call delany amendment make carcinogenic food additive illegal amount pass congress stuff like mass spectrometry become available increase detectable level substance couple order magnitude thing like cyclamates red ban weakly carcinogenic huge quantity rat act ban also apply natural carcinogen might remember time back root beer suddenly stop taste good never taste good time safrole ban active flavoring ingredient sassafras leaf possible market root beer good like old day someone would order make money fact one indicate enforcement still effect odd exception rule seem product know gumbo file nothing coarsely ground dry sassafras leaf natural product natural product still natural form maybe thats evade delany maybe special exemption make appease powerful louisiana democrat,sci.med
hi rtrace ray tracer support text primitive collection sphere cylinder char make line spline extrude please look directory pubrtrace pubrtracetmp demo image high quality text call jpeg encode see first tell think regard antonio n e c antonio costa email acc acosta comp graphic cad decnet portoacosta largo mompilher uucp mcvax porto portugal bell let good time roll,comp.graphics
job opportunity serisystems engineering research institute kistkorea institute science technology look resume following position need end june interested send resume cadcae lab th floor system engineering research institute korea institute science technology yousunggu eoeundong daejon korea company system engineering research institute title senior research scientist job description depth knowledge c work knowledge computer aid design work knowledge computer graphic work knowledge virtual reality skill require desirable knowledge data model virtual reality experience understanding clientserver architecture requirement job location daejon korea contact info chulho lim cadcae lab th floor system engineering research institute korea institute science technology yousunggu eoeundong daejon korea phone fax email,comp.graphics
surprise surprise different people react differently different thing one slightly subject case point brother get sting bee know allergic bee sting reaction severe localize swell anaphylactic shock could convince doctor however thats write little rule book course bee venom isnt single chemical could brother react different component one cause anaphylactic shock people hmmm last time get sting bee experience reaction first poster brother go doctor see worry fact foot time normal size itched ow basically say shouldnt time bee sting allergy something tend get aclimatized something time get progressively bad generally next time could time go anaphylactic shock admittedly many year ago young since make sure dont get stung also carry bee sting kit dont isnt scientific proof would lead believe different reaction different degree reaction allergy work way people various reaction sort like diabetes people get monitor diet others monitor diet use insulin sometimes others watch diet like hawk use insulin regularly think msg probably people allergic reaction people allergic ferment thing cant use soy chinese use century doesnt necessarily mean safe everyone johanna turner,sci.med
realise course purely interest allow u citizen drive arround litre car single digit mile gallon u act responsibly cvould self sufficient oil spoil intricate tapestry falsehood baldfaced lie matthew russotto russotto russotto news reader expect disclaimer say police search seizure make use force responsible bodily harm result follow advice,talk.politics.misc
renew rene walter write place temp file place current directory beg differ point batch file use launch cview cd dir cview resides invoke every time crash cview byte temp file find root dir drive cview cb cyberspace buddha look knowledge cb pay attention already know cb get chair hillary god peace,comp.graphics
hi everybody anyone name anonymous ftpsite find source pbmplus package portable bitgraypixel map would like compile run sun sparcstation thanks,comp.graphics
sclark susan clark write im look answer bit trivia hockeplayers appear major talk show tv example delete im pretty sure ive see gretzky lemieux wonder others michael j fox letterman year ago two playoff celebrity hockey player bruin exactly nhler mention bruin want break ulfies leg something like response neely incident quite amusing one letterman viewer actually know talk anybody know pen celebrity hockey player michael douglas aka michael keaton joseph stiehm,rec.sport.hockey
date tue apr gmt approve computer graphic resource list weekly post part last change april scene generatorsgeographical datamapsdata file dems digital elevation model dems digital elevation model well cartographic data huge available pubmap contact lee moore webster research center xerox corp voice arpa internet moorewbst check also pubdems nfotis many file also available cdrom sell usgs scale digital line graph dlg data contains data state price call visit office menlo park reston virginia usamaps data user service division bureau census also data cdrom tso standard format derive usgs map data call info bb march u defense mapping agency cooperation counterpart agency canada uk australia release digital chart world dcw chart consist gigabyte reasonable quality vector data distribute four cdroms include coastline river roads railrays airportscities towns spot elevation depth place name iso compatible available u geological survey po box denver federal center denver co digital distribution service energy mine resource canada booth street ottawa k e canada director general military survey survey elmwood avenue feltham middlesex tw ah united kingdom director survey australian army department defense campbell park office cp campbell act australia fractal landscape generator public domain many people write fractal landscape generator example mac generator write pdbourke paul bourke many program available ftp site mail archive server check archie commercial vista pro amiga virtual reality lab list price address vrl ganador court san luis obispo ca telephone fax scenery animator also amiga caliber vista pro check natural graphic po box raklin ca phone dont forget ask companion program data diskstapes vista pro port pc cia world map ii note database quite date topologically structure need standard world cartographic data wait digital chart world database produce defense mapping agencys oncs available together search view software number cdroms later summer check see ftp list cia database consist coastline river political boundary form line stroke also x array elevation data contain one ieee float point number every half degree longitude latitude program decode database mfil find machine theres another program read compressed cia data bank file build phigs hierachical structure use phigs extension know polyline set performance use regular polylines ask joe stewart raw data stanford require vplot package able view post exact youll compile libvplot routines whole package ncar data ncar national center atmospheric research many type terrain data range elevation datasets various resolution information soil type vegetation etc data free charge depend data volume medium exabyte tape cartridge track tape ibm pc floppy ftp transfer available data archive mostly research orient hobbyist orient information email ilana unc data tape voxel data public domain tape data comparison testing various volume render algorithms mainly mri ct scan tape distribute softlab unc chapel hill softlab data set volume ii also available via anonymous ftp pubsoftlabchvrtd nasa many u agency nasa publish cdroms many altimetry data various space mission eg viking mar magellan venus etc especially nasa would suggest call following address info national space science date center goddard space flight center greenbelt maryland telephone email address request data catalog data available online internet user telnet log nodis password also dial baud bits parity one stop enter number prompt enter md carriage return system respond call complete enter carriage return get username log nodis password nssdca also anonymous ftp site comprehensive list whats available present earth science data listing anonymous ftp site earth science data include imagery listing call earth science resource internet get via anonymous ftp directory cog name site include pubavhrrimages avhrr image pubspacecdrom image magellan viking mission etc pubspaceindex contain listing file available whole archive index k also email server people without internet access send letter archiveserver amesarchiveserver subject letter body use command like send space index send space shuttle capitalization important text file handle email server present vab pubgifsmisclandsat landsat photo gif jpeg format shut nfotis anyone copy archive others daily value river discharge streamflow daily weather data available earthinfo central ave boulder co disk expensive around quantity discount check wx directory carry data regard surface analysis weather radar sat view pic gif format update hourly space planetary image facility locate university new mexico campus ftp server provide anonymous ftp access cdroms dataimages disk earthquake data topography gravity geopolitical info available ngdc national geophysical data center broadway boulder co eosat least u sell landsat ms data old two year old per scene talk similar deal landsat tm data ms data band meter resolution check anonymous ftp unixpolyviewalphashape tool create convex hull alphashapes generalization convex hull point set grip ii gov raster image processing software cdrom available cdrom inc code view adrg arc digitise raster graphic file available grip ii cdrom u army engineer topographic lab juan perez code also available via ftp archive nrcc range data rioux cournoyer l nrcc threedimensional image data file tech report cnrc national research council canada ottawa canada understand data laser range finder copy research purpose scanner digitize data cyberware lab monterey ca manufacture color laser digitizer use model part complete human body run service bureau also digitize model address cyberware labs inc harris ct suite monterey ca phone fax b polhemus make input device actually couple model sense position orientation base electromagnetic field interference equipment also incorporate vpl dataglove hardware also call isotrack keiser aerospace ascension technology make similar input device company apply science make input device position base speed sound triangulation c company specialize digitize viewpoint ask viewpoint free page catalog full ready ship datasets category car anatomy aircraftsports boat train animal others though object quite expensive cataloge nevertheless interest picture available object wireframe polygon mesh contact viewpoint west center orem utah ph fax dataset address company make digitizer ascension technology bird flock bird big bird tracker po box burlington vt phone fax polhemus incorporate digitizer tracker po box hercules dr colchester vt tel logitech inc red baron ultrasonic mouse kaiser dr freemont ca tel w shoot star technology mechanical headtracker holdom ave burnaby bc canada v b w tel fax spaceball technology inc spaceball stationary input device suffolk street lowell tel fax tel mountain view transfinite system gold brick powerglove macintosh po box n mit branch post office cambridge tel email vpl research inc eyephone headmounted display dataglove glovehand input device vpl research inc tower lane th floor foster city ca tel fax simgraphics engineering fly mouse input device huntington rd suite south pasadena ca background imagerytexturesdatafiles first check ftp place mention faq ftp list bit scan get good bit scanner like epsons suggest scsi port speed eric haines suggestion rt news volume scan texture wallpaper floor covering etc doll house supply rather cheap way scan pattern dont scale trouble associate real material scan area book texture find housesbooksmagazines carry photographic material educorp sell cdroms various imagery also wide variety stock art available stock art bigname stock art house comstock uniphoto metro image base available italy company call belvedere make book purpose clip page inclusion graphic work address edition belvedere co ltd rome italy piazzale flaminio tel fax texture libraries mannikin sceptre graphic announce textile set x bit texture initial shipment bit iff amigas soon bit tiff format algorithmically build tiled surface srp volume volume image disk demo disk available contact mannikin sceptre graphic indiana ave winter park fl phone fax b essence library sixtyfive new algoritmic texture imagine impulse inc texture fully compatible float point version imagine imagine even turbo silver write steve worley info contact essence info apex software publish el camino real suite menlo park ca usa texture city introduction render algorithms raytracing assume general understanding computer graphic read book faq contain raytracing would suggest introduction ray trace andrew glassner ed academic press isbn note read book feel cant wrong use book errata list post eric haines erich theres concise reference also roman kuchkuda unc chapel hill introduction ray trace theoretical foundation computer graphic cad ed raeearnshaw nato vol f pp print springerverlag contain code small fundamentally complete raytracer b zbuffer depthbuffer good reference procedural element computer graphic david f rogers mcgrawhill new york page c others info need nfotis find geometric data teapot display display column ieee cga jan whole story origin martin newells teapot article also bezier patch model pascal program display wireframe model teapot ieee cga sep jim blinns column jim blinns corner describe another way model teapot bezier curve rotation example use spd package object youre advise get avoid type data data triangle specific resolution around x x triangles mesh per patch spd package provide spline patch description perform tessellation specified resolution b space shuttle tolis lerios tolis build list space shuttle datafiles heres summary list model modified version newsgroup model model vertex useful ie refer polygon description polygon vertex vertex vertex vertex payload door nonexistent unit unknown simon marshall smarshall copy say proprietary information associate model newsgroup model format find file puboffobjects pubgraphicsobjects model triangle model model store several file define portion model greg henderson henders copy mention restriction model distribution model nasa model file start header line contain three real number define offset use lockheed simulation x offset offset z offset file consist sequence polygon description vertex polygon vertex vertex vertex vertex vertex vertex vertex vertex vertex vertex vertex vertex vertex vertex payload door close unit inch jon berndt seem responsible model proprietary info unknown model old shuttle model file consist sequence polygon description vertex polygon vertex vertex payload door open unit meter use model star lab stanford university year contact tolis supervisor scott williams scott want copy image annotation software touchup run sunview pretty good read rasterfiles even image isnt normally store rasterfile format could use screendump make rasterfile b idraw part stanford interview distribution handle image format addition macdraw like tool im sure exactly ftp idraws binary c tgif another macdraw like tool handle x bitmap xbm x pixmap xpm format image format xbm xpm get pbmplus toolkit convert thing like gif even macintosh format xpm tgifs source available pub directory version tgif patchlevel plus patch patch use editimage facility khoros see one utility overall system essentially image processing macdrawtype graphic use package e might able get pbmplus pbmtext give text output bitmap overlay top image f ice require sun hardware run openwindows postscriptbased graphical editorand available anonymous ftp internet host require sun c two locally develop package lxt library xlibbased toolkit small c class library file pub pub publdgoc available compressed tar format pub contain readme give installation instruction well extensive man page ice staticallylinked compress executable pubice sparc system also available ftp software property columbia university may redistribute without permission ice mean image composition environment imaging tool allow raster image combine wide variety postscript annotation wysiwyg fashion via x image routine news postscript rasterize g use imagemagick annotate image x server pick position text cursor choose font pen color pulldown menu imagemagick read write many popular image format imagemagick available contrib near x archive scientific visualization stuff x data slice xds bundle x distribution mit contrib directory available either source binary various platform national center supercomputing application ncsa tool suite platform unix workstation dec ibm sgi sun apple macintosh cray supercomputer availability available source code public domain ftp contact national center supercomputing application compute application build e springfield ave champaign il cost free zero dollar suite include tool image scene analysis visualization code actively maintain update spyglass sell commercial version ncsa tool example spyglass dicer volumetric data analysis package platform mac spyglass transform data analysis package platform mac sgi sun dec hp ibm contact spyglass inc po box champaign il khoros patch available via anonymous ftp cd pubkhoros see available huge mb good need unix x r freely copy pd complete source docs extensive heart visual program khoros component include visual programming language code generator extend visual language add new application package system interactive user interface editor interactive image display package extensive library image signal processing routine plotting package see usenet relative faq info contact khoros group room eece dept university new mexico albuquerque nm email khorosrequest macphase analysis visualization application macintosh operate data array importexport several different file format several different plot option gray scale color raster wire frame surface contour vector line combination ffts filtering math function color look editor array calculator etc shareware available via anonymous ftp sumex infomacapp directory information contact doug norton email iris explorer application creation system develop silicon graphic provide visualisation analysis functionality computational scientist engineer scientist explorer gui allow user build custom application without write minimal amount traditonal code also exist code easily integrate explorer environment explorer currently available sgi cray machine become available platform time bundle every new sgi machine far know see discussion package also two ftp server related stuff module etc mirror uk site ape back old good day could get ape nearly free go commercial following vendor supply taravisual corporation harrison avenue columbus ohio tel fax cost plus tax runtime version sitelicense single user time limit number machine cluster include supportmaintenance upgrades source code additional user license name package become ape iii tm khoros similar ape philosophy avs explorer av see also platforms convex cray dec evans sutherland hp ibm kubota set technology sgi stardent sun wavetracer availability avs available unix workstation contact advance visual system inc fifth ave waltham telephone fax av email advance visual system inc cray hp ibm sgi stardent sun convex convex advance visual system inc cray cray dec dec evans sutherland evans sutherland advanced visual system inc ibm ibm kubota pacific inc kubota set technology set technology wavetracer wavetracer ftp site module data set info wit nutshell package genre avsexploreretc seem image processing system generic scivi system imho major element visual programming language automatically exploit inherent parallelism code generator convert graph standalone program iconified libraries present rich set point filter io transform morphological segmentation measurement operation flow library allow graph employ broadcast merge synchronization conditional sequence control strategy wit delivers objectoriented distributed visual programming environment allow user rapidly design solution imaging problem user consolidate software hardware development within complete cadlike workspace add operator c function object data structure server specialize hardware wit run sun hp xx sgi support datacube mv hardware allow run graph realtime free wit demo disk call fax email poon u state complete name address voice fax email info desire platform pricing wit sparc one yr free upgrades day technical support u academic institution discount available contact logical vision ltd suite gilmore way burnaby bc canada v g tel fax terry arden poon vi system visually explore output gridded data set make weather model platforms sgi iris vgx gtx tg g graphic sgi crimson indigo r elan graphic suggest irix x ibm r gl graphic aix version later stardent g g truecolor display case mb ram suggest get freely thank nasa support via anonymous ftp ftp ftp ftp cd pubvis ftp ascii ftp get readme ftp bye note find package also graphicsgraphicspackages directory read section readme file full instruction get install vi contact bill hibbard whibbard brian paul bpaul dataexplorer ibm platform ibm risc system ibm power visualization server simd mesh mhz work announced sgi hp sun contact local ibm rep trial package ask rep contact david kilgore data explorer product marketing yktvmhkilcore wavefront data visualizer personal visualizer advance visualizer platform sgi sun ibm r hp dec availability available platform wavefront technology educational program site license available contact mike wilson mike wavefront technology inc east montecito street santa barbara ca fax wavefront europe guldenspoorstraat b gent belgium fax wavefront technology japan f shinjukusumitomo bldg nishishinjuku shunjukuku tokyo japan fax plot fast nasa ames package distribute cosmic least fast ask pat elson pelson distribution information general code u citizens xgraph contrib tape x r specialty display data set ncar national center atmospheric research one original graphic package run sun r sgi vax cray ymp decstations contact graphic information ncar scientific compute division po box boulder co scdinfo cost edu unlimited user gov user user user com user idl environment scientific computing visualization base array orient language idl include graphic matrix manupulation signal image processing basic statistic gridding mapping widget base system building gui idl application open look motif mswindows environment dec vms ultrix hp ibm r sgi sun microsoft window mac version progress cost educational quantity discount available see also pvwave idlpvwave bundle contact research system inc th street suite boulder co phone fax email info demo available via ftp call email detail idlsips lot people use idl package call sip develop university colorado boulder people work alex goetz might try contact already idl would willing buy thousand dollar american expect idl free general purpose package ive heard besides terramar sip write aviris imagery im sure general purpose would contact goetz one people ask another piece software pcw pc walsh transformation pseudocoloring clustering limited image modification compute image use select component ive use megabyte aviris image without problem best speed need external dsp card work without large image take quite time long process thats freebie want favorite idl interactive data language research system inc idl opinion much well infinitely easier programming language strong easy pascallike handle numbercrunching well also personally like numbercrunching idl vax mathematica igor even excel mac hairy bring nih image imaging part yet encounter situation combination couldnt handle speed ease use compare iraf incredible way mostly astronomical image processing ive mean image enhancement clean bad linespixels traditional image processing routine example take graph intensity versus position along line choose mouse curve fit line might like kaleidagraph idl call research system pvwave call precision visuals sip call university colorado boulder understand get package program research system though nfotis visual contact robert haimes mit fieldview interactive program design assist engineer investigate fluid dynamic data set platform sgi ibm hp sun xterminals availability currently available platforms educational program volume discount available contact intelligent light po box fair lawn nj steve kramer kramer scian scian primarily intend visualization data interactive environment ability generate animation use frameaccurate video record device user manual online help technical note help use program cost free source code provide via ftp platform sgi machine ibm r gl card zbuffer find pubscian mirror pubscian scry readme scry distributed image handle system pro vides image transport compression local wide area network image view workstation record video equipment storage disk system distri buted among workstation supercomputer work tations supercomputer workstation video animation controllers system commonly use produce video base movie display image result visualization time dependent data complex data set image processing operation client server run variety system provide unixlike c runtime environment bsd socket source available anonymous ftp pub contact bill johnston wejohnston ucbvaxjohnston david robertson dwrobertson ucbvaxdavidr image technology group b lawrence berkeley laboratory cyclotron road berkeley ca svlib fvs svlib xwindows widget set base osf open software foundation motif widget set svlib widget macrowidgets comprise low level motif widget button scrollbars menu draw area design address reusability visualization routine widget library encapsulation specific visualization technique colormap manipulation image display contour plot targetted run unix workstation support osfmotif currently color monitor support since svlib collection widget develop spirit osfmotif user interface widget set integrate seamlessly motif widget programmer use svlib widget see interface design motif widget fvs visualization software computational fluid dynamic cfd simulation fvs design accept data generate simulation apply various visualization technique present data graphically fvs accepts threedimensional multiblock data record ncsa hdf format pubsvlib scientific visualization pufvs directory contain demo binary sun sgi cost u academic u nonacademic institution item youre get source licence contact miss quek lee hian member technical staff information technology institute national computer board ncb build sicence park drive singapore republic singapore tel fax email leehian gvlware distribution bob interactive volume renderer sgi raz disk base movie player sgi icol motif color editor army high performance compute research center ahpcrc develop set tool work large time dependent data set graphic visualization lab gvl use tool along side standard package sgi explorer utah raster toolkit render volume create digital movie couple general purpose program bundle package call gvlware gvlware currently consist bob raz icol available via ftp interesting program probably bob interactive volume renderer sgi raz stream raster image disk sgi screen enable movie large memory play icol color map editor work bob raz source prebuilt binary irix include acquire gvlware anonymous ftp machine file pub use gvlware mkdir gvl cd gvl zcat tar xvf readme bob feature motif interface sgi gl render render cub data set second vgx alpha compositing maximum value render perspective maximum value render personal iris data must brick byte regularly space grid animation subvolumes subsampling stereo raz feature motif interface sgi gl render load file raw disk partition stream screen require empty disk partition set aside script interface available movie sequence stream memory like ncsa ximage icol feature motif interface easy create interpolated color map key point rgb hsv yuv color space multiple file format communicate change automatically bob raz test sgi sun dec cray system btw bob brick byte icol interpolate color raz name please send comment gvlware software collection support army research office contract number daalo c university minnesota army high performance compute research center iap image application platform commercial package medical scientific visualization volume render binary surface render multiplanar reformating image manipulation cine sequence intermixes geometry text image provide measurement coordinate transform ability provide hardcopy medical film printer image database functionality interconnection medical ctmrietc scanner clientserver base provide object orient interface run high performance workstation take full advantage parallelism available robust efficient submit fda approval use medical application cost k oem developer k educational developer run time start go base quantity developer package include two day train two people toronto available isg technology airport road mississauga ontario canada l v email rod gilchrist rod molecular visualization stuff base list cristy cristy ask system display molecular dynamic md short flex public domain package write michael pique scripps research institute la jolla ca flex store compressed tared archive mb pubflex display molecular model md trajectory macmolecule macintosh search archie promising place sumex infomacapp infomacartqt demo mddisplay run sgi machine call terry lybrand xtalview crystallography package visualize molecule much use xview toolkit call duncan mcree dem landman write visualization code right look md output specific format easy alter subroutine pc program hook gks friend access phigs x pex fortran binding would happy share evolve code free charge right display supercells atom easy change time step draw near neighbor bond define nn radii work acceptably fast mhz icsg project molecular visualization master thesis use unixx motif generate simple point spacefilling model kgngraf kgngraf part motecc look malena pubmotecc information motecc plain ascii format information motecc troff format motecc order form troff format motecc license agreement troff format information motecc postscript format motecc order form postscript format motecc license agreement postscript format ditolla im work molecular dynamic friend mine develop program display md run dynamically silicon graphic work improve doesnt work x use graphi lib silicon gr much faster x well end well post news info get ftp free software xball v write david nedde call daven xmol x window system program use osfmotif display analysis molecular model data data several common file format read write current format include alchemy chemlabii gaussian molsim mopac pdb mscis xyz format design simplicity translate format xmol also allow conversion several format xmol available read pubxmolreadme detail insight ii biosym technology inc scarecrow program publish j molecular graphic program analyze display charmm discover yasp mumod trajectory program package contain also software generation probe surface proton affinity surface molecular orbitals extended huckel program work silicon graphic machine contact leif laaksonen laaksone multi pub multi multiprocess molecular model suite mindtool run sunview require fortran compiler sun cgi library mindtool tool provide interactive graphic manipulation molecule atom currently atom may input available via anonymous ftp directory pubmindtool check archie site thats far would also suggest look least sgis application directory contain many package nfotis gis geographical information system software grass geographic resource analysis support system u army construction engineering research lab cerl popular geographic remote sense image processing package many may think grass geographic information system rather image processing package although report significant image processing capability feature description use grass public domain obtain internet free grass run unix write c source code obtain anonymous ftp office grass integration compile source code machine use script provide grass would recommend grass someone already workstation limited budget grass userfriendly compare macintosh software first review overview documentation indicate look useful pixel resampling function package plus good general purpose image enhancement routine fft kelly maurice vexcel corp boulder co primary user grass gentleman use grass software develop multispectral band volumetric render full color sun stardents really effective interface vexcel corp currently contract map part venus convert magellan radar data contour map call email care greg host configuration requirement willing run aux could install grass macintosh significant image analysis import capability satellite data grass publicdomain run highend pc unix rasterbased imageprocessing capability display vector data analysis must raster environment use grass v sun workstation find easy use best course data well represent raster gridcell form availability cerls office grass integration ogi maintain ftp server mail regard site address grassftpadmin location new canonical source grass software well bug fix contribute source documentation file ftp server also support dynamic compression uncompression tar archiving file feature attraction server john park grass tutorial manual still betatest stage john request people acquire willing review mail commentscorrections ogi currently maintain document correspondence direct grassx support listserv mailing list grassulist grass user applicationlevel question support concern miscellaneous question etc send subscribe command grassurequest grassplist grass programmer systemlevel question tip trick technique design implementation grass application send subscribe command grassprequest list maintain office grass integration subset army corp engineer construction engineering research lab champaign il ogi provide list service community ogi cerl employee participate list make claim content veracity message pass list question problem comment send email listsowner human respond microstation imager intergraph base huntsville alabama sell wide range gi softwarehardware microstation base graphic package imager sits top imager basically image processing package heavy gisremote sense flavor feature description basic geometry manipulation flip mirror rotate generalize affine rectification affine nd rd th th order model well projective model warp image vector map another image rgb ihs ihs rgb conversion principal component analysis classification kmeans isodata fourier xforms forward filter reverse filter high pas low pas edge enhance median generic complex histogramcontrast control layer controller manage image time user extract single band band image create color image combine various individual band etc package design remote sensing application handle large image kind software available gi application host configuration requirement run intergraph workstation unix machine similar sun though rumor always rumor software would port pc possibly sun environment pci company call pci inc richmond hill ontario canada make array software utility process manipulation use remote sense data eight ten different industry standard format lgsowg bsq landsat couple others whose title forget software available version msdos unix workstation among hp sun ibm vms quite possibly platform use vms version pci software consist several classesgroupspackages utility group function operating common pci database disk file tape io package set utility program read various remotesensing industry tape format write format pci database file package use know much package display data pci database one another several pcisupported thirdparty color display output numeric bitmap representation image data attach printer eg epsontype dotmatrix graphic printer might spe cifically interested mathematical operation package histo gram fourier analysis equalization userspecified operation eg multiply channel add channel store channel god know else theres lot dont dont use cant say much buy package particular applicationinterest call utility control one eight parameter read common parameter file must vms anyway default directory utility share parameter use parameter different purpose get bit confuse set series operation standard pci environment contain scripting language similar ibmpc basic allow automate process set parameter common complicate lengthy difficult series utility execution vms also invoke utility independently dcl command procedure theres also optional programming library allow write compiled language program interface read fromwrite pci data structure database file parameter file pci software design specifically remotesensing image require level operator expertise reach level handle rs image figure way handle thing well instance tape io package offer utility read headerless multiband adobe photoshop macintosh call raw data tape number different interleave order turn ideal manipulate graphicarts industrys ct format would probably havent try handle targa however know youre screw nth degree start worth noting pci database file design contain raster image data vector overlay map information enter via digitize table landuse manner information observe remotesensing image tape often contain manner information spectral band latitude longitude time date etc original satellite pas go pci database believe workstation builtin display use vax system workstation pci support couple specific thirdparty display system name goulddeanza seem come mind one personal workarounds display program would display directly pci database file peritek vctq qbus bit directcolor display subsystem pci software could overkill case seem design high end applicationsusers ie macpc largely doesnt suffice although know gap get small time probably coincidence pci locate canada country lot landresource management via remote sense believe canadian government use pci software work area spam spectral analysis manager back jpl develop something call spam spectral analysis manager get fair amount use time design airborne image spectrometer imagery byte data pixel across line band modify version since develop aviris airborne visual infrared imaging spectrometer use much large image spam none thing rectification classification pc ihs transformation filter contrast enhancement overlay actually limited filtering contrast enhancement stretch spam aim spectral identification cluster original spam use x sunview display aviris version may require vicar executive base tae may also require frame buffer refer people youre interested pcw require x display map ii among mac gi system map ii distribute john wiley clrview clrview dimensional visualization program design exploit realtime capability silicon graphic iris computer program design provide core set tool aid visualization information cad gi source support integration many common disperate data source dxf tin dem lattice arcinfo coverage among others clrview obtain directory pubsgiclrview contact rodney hoinkes head design application centre landscape research university toronto tel email rodney end resource listing nick nikolaos fotis national technical univ athens greece home esperidon st internet nfotis halandri gr uucp mcsunariadnetheseasnfotis athens greece fax,comp.graphics
